monthly_txn_count,avg_txn_amount_usd,wallet_balance_trend,airtime_recharge_freq,airtime_avg_amount_usd,has_savings_account,savings_consistency_score,monthly_savings_usd,has_prior_loan,prior_loan_repayment_rate,days_late_avg,network_diversity_score,bill_payment_regularity,merchant_payment_count,loan_amount_requested_usd,loan_duration_weeks,txn_intensity,savings_commitment_ratio,airtime_stability,no_prior_loan_flag
21,73.3,0.32,24,2.16,1,81.0,16.19,0,,,86.0,61.0,7,246.77,12,13.3166,0.2179,0.0864,1
9,128.99,1.084,12,3.18,1,63.0,19.12,1,0.683,1.8,74.0,56.0,3,272.84,4,11.2077,0.1471,0.2446,0
15,50.38,-0.533,7,1.27,1,38.0,24.91,1,0.543,18.5,19.0,61.0,6,257.89,12,10.9219,0.4848,0.1588,0
8,56.03,-1.884,14,1.21,0,7.0,0.0,0,,,32.0,22.0,2,104.03,4,8.8846,0.0,0.0807,1
8,50.2,-1.527,15,2.26,0,2.0,0.0,1,0.752,13.1,60.0,26.0,4,324.97,4,8.6477,0.0,0.1412,0
25,96.22,0.43,7,1.64,0,2.0,0.0,0,,,62.0,47.0,3,460.43,24,14.9122,0.0,0.205,1
20,109.9,0.899,18,3.34,1,26.0,35.53,1,0.933,5.2,74.0,71.0,7,337.8,8,14.3355,0.3204,0.1758,0
21,46.39,-0.257,13,2.45,1,66.0,22.12,0,,,36.0,42.0,4,259.92,52,11.9265,0.4668,0.175,1
12,26.51,0.525,11,1.93,0,5.0,0.0,1,0.458,0.6,55.0,81.0,2,153.86,4,8.5017,0.0,0.1608,0
8,59.55,-0.666,19,5.35,0,10.0,0.0,0,,,65.0,37.0,11,291.85,24,9.0162,0.0,0.2675,1
4,49.0,-0.486,13,1.12,1,66.0,17.64,0,,,34.0,29.0,6,622.92,4,6.2962,0.3528,0.08,1
10,87.65,-0.309,9,4.41,1,66.0,22.79,0,,,72.0,77.0,4,154.45,24,10.7538,0.2571,0.441,1
23,26.36,-0.465,15,2.11,0,0.0,0.0,1,0.508,0.6,43.0,30.0,7,58.51,12,10.5164,0.0,0.1319,0
12,22.14,-0.216,10,2.79,1,26.0,17.61,0,,,67.0,44.0,3,212.39,8,8.0579,0.761,0.2536,1
14,32.04,-0.418,13,13.26,0,4.0,0.0,0,,,52.0,19.0,6,291.92,4,9.472,0.0,0.9471,1
11,22.97,-0.16,11,0.43,0,1.0,0.0,1,0.351,10.2,33.0,77.0,4,171.84,4,7.8941,0.0,0.0358,0
29,99.41,0.007,19,4.14,0,6.0,0.0,0,,,29.0,49.0,10,249.3,24,15.677,0.0,0.207,1
14,40.37,0.241,10,3.86,0,2.0,0.0,1,0.791,9.7,49.0,68.0,5,125.28,8,10.0809,0.0,0.3509,0
2,40.42,0.098,7,2.33,1,78.0,13.54,1,0.794,35.4,42.0,60.0,2,166.0,12,4.091,0.3269,0.2912,0
22,58.67,0.457,13,4.19,1,79.0,25.73,1,0.733,35.1,23.0,44.0,5,826.53,8,12.8205,0.4312,0.2993,0
18,45.95,-0.172,18,3.0,0,16.0,0.0,0,,,27.0,60.0,9,129.82,8,11.3334,0.0,0.1579,1
24,55.92,1.119,15,7.37,1,51.0,47.03,1,0.53,23.9,65.0,73.0,6,217.22,8,13.0096,0.8262,0.4606,0
10,30.82,0.035,13,1.44,0,0.0,0.0,1,0.92,24.9,78.0,46.0,5,151.34,12,8.2969,0.0,0.1029,0
11,88.78,-1.156,13,2.43,0,9.0,0.0,0,,,54.0,61.0,2,226.34,8,11.1755,0.0,0.1736,1
20,24.0,-0.379,14,10.45,0,4.0,0.0,0,,,41.0,66.0,7,168.92,8,9.7999,0.0,0.6967,1
15,70.12,0.426,6,6.66,1,91.0,12.11,1,0.408,10.3,88.0,64.0,4,746.68,4,11.8233,0.1703,0.9514,0
12,50.0,0.225,12,1.64,0,3.0,0.0,1,0.62,5.2,49.0,71.0,3,280.65,8,10.0849,0.0,0.1262,0
34,106.1,1.088,16,2.79,1,24.0,41.3,1,0.835,2.6,45.0,52.0,6,378.43,12,16.6169,0.3856,0.1641,0
17,15.62,0.115,9,2.51,0,11.0,0.0,1,0.925,1.3,14.0,74.0,4,202.37,12,8.1237,0.0,0.251,0
21,50.61,0.059,25,3.01,0,7.0,0.0,0,,,79.0,81.0,10,542.14,8,12.1902,0.0,0.1158,1
26,57.21,0.116,14,3.83,0,4.0,0.0,1,0.612,4.3,46.0,46.0,4,693.52,12,13.3945,0.0,0.2553,0
32,141.67,-0.184,20,3.34,0,1.0,0.0,0,,,57.0,59.0,12,871.62,12,17.3445,0.0,0.159,1
3,18.63,0.272,9,1.76,0,7.0,0.0,1,0.565,86.8,43.0,88.0,1,102.21,4,4.1271,0.0,0.176,0
13,21.11,0.374,10,1.62,0,5.0,0.0,1,0.822,2.2,42.0,83.0,4,112.03,12,8.1706,0.0,0.1473,0
20,23.43,0.473,10,2.84,0,1.0,0.0,0,,,44.0,16.0,5,973.31,4,9.7297,0.0,0.2582,1
34,67.15,0.317,21,2.35,1,40.0,13.97,0,,,52.0,82.0,14,392.13,12,15.0097,0.205,0.1068,1
17,50.55,0.736,15,3.53,1,66.0,27.16,0,,,71.0,90.0,5,416.81,12,11.3954,0.5269,0.2206,1
11,28.7,-0.133,5,0.97,1,60.0,17.2,0,,,44.0,84.0,4,963.17,24,8.4267,0.5791,0.1617,1
17,22.58,-0.388,10,5.37,0,2.0,0.0,0,,,25.0,33.0,4,451.93,4,9.1347,0.0,0.4882,1
14,71.74,-0.221,12,6.53,0,3.0,0.0,1,0.847,3.6,44.0,18.0,3,1069.69,4,11.6091,0.0,0.5023,0
17,45.88,1.225,14,2.01,0,3.0,0.0,0,,,36.0,79.0,7,138.19,8,11.121,0.0,0.134,1
15,89.31,0.188,14,2.06,1,85.0,28.17,0,,,67.0,58.0,7,235.87,8,12.4857,0.3119,0.1373,1
18,186.4,0.733,13,5.14,1,62.0,30.23,0,,,49.0,91.0,8,806.22,4,15.409,0.1613,0.3671,1
14,13.91,-0.07,8,0.76,0,9.0,0.0,1,0.855,14.7,50.0,71.0,7,313.7,4,7.3172,0.0,0.0844,0
9,27.08,0.62,9,1.21,0,13.0,0.0,1,0.761,17.8,38.0,82.0,4,309.39,12,7.6793,0.0,0.121,0
16,53.66,0.212,10,2.88,0,5.0,0.0,0,,,62.0,26.0,5,335.49,8,11.3361,0.0,0.2618,1
20,13.28,0.648,24,2.12,0,2.0,0.0,0,,,23.0,56.0,5,1623.88,4,8.095,0.0,0.0848,1
28,41.25,0.503,9,5.84,0,5.0,0.0,0,,,40.0,49.0,4,187.56,8,12.6058,0.0,0.584,1
20,38.67,-0.158,22,2.24,1,47.0,22.37,1,0.553,10.1,65.0,82.0,8,247.04,52,11.2057,0.5639,0.0974,0
29,33.65,0.482,21,3.87,1,66.0,30.44,0,,,31.0,90.0,4,1743.93,4,12.0583,0.8785,0.1759,1
12,80.53,0.21,16,5.38,1,16.0,18.86,1,0.644,20.5,51.0,58.0,8,400.64,12,11.2883,0.2313,0.3165,0
15,69.46,0.142,14,4.05,0,4.0,0.0,0,,,46.0,73.0,6,472.68,12,11.7975,0.0,0.27,1
15,32.27,-0.926,27,7.95,1,82.0,30.81,1,0.519,0.0,54.0,86.0,6,383.84,24,9.717,0.9261,0.2839,0
13,209.97,0.716,8,1.82,1,13.0,45.79,0,,,25.0,49.0,3,267.03,52,14.1235,0.217,0.2022,1
29,22.7,1.29,23,7.73,0,1.0,0.0,0,,,67.0,89.0,10,406.83,8,10.7664,0.0,0.3221,1
3,71.83,-0.194,9,0.8,0,1.0,0.0,0,,,17.0,18.0,1,192.72,24,5.9446,0.0,0.08,1
16,13.93,-0.594,16,2.65,0,13.0,0.0,0,,,35.0,73.0,1,136.49,8,7.6592,0.0,0.1559,1
7,35.17,-1.036,8,0.85,0,8.0,0.0,0,,,49.0,50.0,4,64.4,4,7.4615,0.0,0.0944,1
9,39.45,-0.187,13,5.97,1,51.0,19.87,0,,,42.0,73.0,8,184.89,52,8.5197,0.4912,0.4264,1
10,18.87,-0.555,12,1.26,0,5.0,0.0,0,,,53.0,23.0,0,222.04,24,7.1678,0.0,0.0969,1
8,24.95,-0.1,6,1.15,1,46.0,16.7,1,0.806,2.3,78.0,63.0,2,222.6,4,7.1545,0.6435,0.1643,0
17,71.59,0.19,20,2.46,0,18.0,0.0,0,,,67.0,68.0,6,209.82,12,12.3847,0.0,0.1171,1
10,27.42,-0.629,12,2.65,1,82.0,17.49,1,0.806,4.8,41.0,49.0,2,351.49,8,8.026,0.6154,0.2038,0
12,30.89,-0.502,12,2.53,0,11.0,0.0,1,0.753,5.3,36.0,58.0,5,330.35,24,8.8806,0.0,0.1946,0
6,29.07,-1.066,11,0.97,0,4.0,0.0,1,0.603,2.4,27.0,74.0,2,146.79,24,6.623,0.0,0.0808,0
3,77.4,-1.211,16,4.53,1,84.0,14.26,0,,,61.0,39.0,1,116.64,12,6.0468,0.1819,0.2665,1
26,54.44,0.668,13,4.15,0,12.0,0.0,0,,,27.0,74.0,8,191.97,8,13.2338,0.0,0.2964,1
17,33.2,-0.122,15,2.54,0,4.0,0.0,0,,,59.0,89.0,3,906.65,4,10.2094,0.0,0.1588,1
10,69.41,-0.065,9,2.2,0,0.0,0.0,1,0.536,17.2,14.0,75.0,4,167.01,24,10.2015,0.0,0.22,0
15,60.93,-0.495,26,1.76,1,78.0,28.03,0,,,50.0,32.0,4,611.26,12,11.4397,0.4526,0.0652,1
5,19.6,-0.948,4,1.49,0,9.0,0.0,1,0.66,27.0,56.0,60.0,5,127.99,8,5.4206,0.0,0.298,0
30,62.61,1.124,13,3.08,1,7.0,41.33,0,,,22.0,56.0,10,404.47,4,14.2606,0.6497,0.22,1
22,96.46,-0.851,14,3.24,1,85.0,48.98,1,0.929,11.6,7.0,68.0,5,304.21,8,14.3588,0.5026,0.216,0
9,12.28,-0.93,9,4.41,0,7.0,0.0,1,0.8,14.0,19.0,77.0,5,84.53,24,5.9551,0.0,0.441,0
17,47.34,-1.126,15,1.59,0,2.0,0.0,1,0.811,36.5,32.0,60.0,3,536.15,24,11.2096,0.0,0.0994,0
10,188.93,0.148,9,4.04,1,70.0,6.75,1,0.859,35.1,67.0,34.0,6,329.22,8,12.5809,0.0355,0.404,0
25,44.95,0.944,17,2.74,1,84.0,19.57,0,,,68.0,78.0,10,382.72,4,12.4705,0.4259,0.1522,1
8,25.45,-0.373,11,0.96,1,49.0,14.71,0,,,77.0,24.0,3,411.07,4,7.1965,0.5561,0.08,1
6,10.74,0.162,14,1.92,1,17.0,15.57,0,,,72.0,77.0,3,170.21,24,4.7928,1.3262,0.128,1
16,57.92,-0.153,9,5.84,1,96.0,35.45,0,,,72.0,39.0,12,260.8,8,11.5487,0.6017,0.584,1
22,13.4,0.376,12,5.27,0,5.0,0.0,0,,,66.0,65.0,4,176.61,12,8.3631,0.0,0.4054,1
42,80.31,1.721,21,6.81,1,70.0,81.3,0,,,68.0,82.0,20,742.8,4,16.5428,0.9999,0.3095,1
19,81.95,1.024,20,3.06,1,76.0,57.76,0,,,59.0,78.0,10,967.42,12,13.2359,0.6963,0.1457,1
15,16.16,-1.274,10,3.74,1,64.0,17.59,1,0.832,12.1,44.0,54.0,7,122.45,8,7.8813,1.0251,0.34,0
16,68.72,0.354,13,7.52,0,0.0,0.0,1,0.975,3.0,63.0,92.0,10,718.73,12,12.0255,0.0,0.5371,0
3,49.2,-0.642,8,1.61,1,80.0,16.13,0,,,43.0,49.0,0,73.15,8,5.4287,0.3213,0.1789,1
16,54.25,-0.525,11,6.58,0,5.0,0.0,0,,,32.0,81.0,8,1121.0,8,11.3665,0.0,0.5483,1
21,180.36,-0.205,18,4.34,1,35.0,23.0,1,0.457,1.5,53.0,72.0,11,364.51,4,16.0749,0.1268,0.2284,0
28,168.39,1.593,20,2.49,0,10.0,0.0,1,0.691,8.9,53.0,46.0,4,402.62,24,17.2816,0.0,0.1186,0
12,26.2,-0.541,17,2.23,0,4.0,0.0,0,,,12.0,70.0,1,183.2,24,8.4726,0.0,0.1239,1
14,102.65,-0.929,17,0.56,1,76.0,42.34,1,0.575,14.0,52.0,71.0,4,300.92,12,12.5681,0.4085,0.0311,0
23,45.25,0.635,15,3.94,0,10.0,0.0,0,,,85.0,54.0,9,140.19,4,12.1849,0.0,0.2462,1
31,181.93,0.555,24,5.38,0,6.0,0.0,0,,,53.0,38.0,16,1168.44,4,18.0534,0.0,0.2152,1
10,152.84,-0.933,7,1.32,0,21.0,0.0,1,0.658,0.4,21.0,79.0,3,276.69,4,12.0756,0.0,0.165,0
26,40.8,0.638,12,1.0,1,77.0,46.46,1,0.75,11.9,77.0,38.0,13,132.75,12,12.303,1.1115,0.0769,0
12,39.59,0.82,12,1.59,0,1.0,0.0,0,,,30.0,39.0,1,320.37,4,9.4993,0.0,0.1223,1
10,45.47,-0.333,6,1.77,0,3.0,0.0,0,,,36.0,75.0,6,377.63,4,9.2051,0.0,0.2529,1
32,232.96,0.55,14,3.01,1,79.0,16.72,0,,,26.0,37.0,10,403.92,4,19.074,0.0715,0.2007,1
24,76.35,0.409,7,2.1,0,2.0,0.0,1,0.736,32.2,46.0,51.0,8,1015.97,24,13.9968,0.0,0.2625,0
16,46.2,-0.489,14,7.4,0,3.0,0.0,1,0.862,1.5,16.0,90.0,4,208.31,4,10.9203,0.0,0.4933,0
8,36.65,0.378,9,3.29,0,3.0,0.0,1,0.701,13.2,60.0,85.0,2,213.03,24,7.9723,0.0,0.329,0
29,102.76,0.743,10,3.63,1,93.0,24.85,0,,,55.0,51.0,7,474.1,8,15.7886,0.2395,0.33,1
30,86.29,1.004,23,5.61,0,4.0,0.0,0,,,44.0,81.0,6,333.52,8,15.3473,0.0,0.2338,1
21,51.84,0.159,18,2.21,1,34.0,62.33,1,0.728,26.6,44.0,71.0,11,283.16,4,12.263,1.1796,0.1163,0
9,65.9,-0.243,17,2.47,0,1.0,0.0,1,0.881,14.4,29.0,63.0,1,274.73,4,9.6782,0.0,0.1372,0
5,41.0,0.223,9,1.98,1,67.0,13.49,0,,,13.0,56.0,1,82.09,24,6.697,0.3212,0.198,1
14,68.2,-0.535,11,3.03,1,56.0,19.06,0,,,42.0,18.0,3,430.75,8,11.474,0.2754,0.2525,1
27,214.14,-0.602,26,4.74,1,62.0,70.68,1,0.872,8.2,62.0,54.0,8,724.98,4,17.8982,0.3285,0.1756,0
20,32.87,0.903,14,1.43,0,1.0,0.0,0,,,71.0,46.0,5,384.93,4,10.7244,0.0,0.0953,1
13,44.45,0.069,9,1.13,1,76.0,16.5,1,0.765,5.3,82.0,32.0,6,298.45,8,10.0723,0.363,0.113,0
22,64.66,-0.224,18,8.62,0,4.0,0.0,1,0.695,21.9,66.0,83.0,6,468.62,24,13.1204,0.0,0.4537,0
14,70.05,0.854,17,6.68,1,35.0,50.77,1,0.854,7.4,58.0,27.0,6,848.98,12,11.5455,0.7146,0.3711,0
5,79.91,1.015,13,2.6,0,1.0,0.0,1,0.736,0.8,45.0,83.0,2,121.13,8,7.8718,0.0,0.1857,0
8,27.33,-0.011,15,2.03,0,4.0,0.0,1,0.632,10.8,57.0,68.0,7,574.59,12,7.3473,0.0,0.1269,0
9,35.77,0.198,14,1.8,0,6.0,0.0,0,,,33.0,64.0,3,710.92,8,8.3001,0.0,0.12,1
5,27.67,-0.988,15,1.87,1,70.0,10.76,1,0.469,0.5,43.0,43.0,1,283.37,24,6.0129,0.3753,0.1169,0
17,13.13,-0.617,8,1.55,0,3.0,0.0,0,,,37.0,87.0,3,221.69,12,7.6546,0.0,0.1722,1
9,32.07,-0.718,18,4.77,0,13.0,0.0,0,,,78.0,63.0,5,151.52,4,8.0559,0.0,0.2511,1
1,16.27,-1.095,10,1.15,0,11.0,0.0,1,0.624,53.1,72.0,53.0,2,558.22,8,1.9748,0.0,0.1045,0
23,62.56,0.479,17,3.23,0,9.0,0.0,1,0.745,11.8,22.0,73.0,4,1166.64,8,13.1952,0.0,0.1794,0
28,105.42,-0.533,22,6.29,1,39.0,13.47,1,0.777,8.9,50.0,56.0,7,236.88,4,15.7165,0.1266,0.2735,0
15,65.32,-0.644,17,5.67,1,32.0,32.26,0,,,48.0,70.0,8,223.93,4,11.6296,0.4864,0.315,1
13,32.32,1.584,15,5.12,0,18.0,0.0,1,0.681,20.8,30.0,68.0,8,285.91,12,9.253,0.0,0.32,0
43,76.39,1.022,15,3.64,1,14.0,35.73,0,,,27.0,75.0,16,1083.23,8,16.4569,0.4617,0.2275,1
20,65.79,-0.914,9,1.97,1,20.0,21.74,1,0.975,12.8,62.0,54.0,8,241.57,8,12.7917,0.3255,0.197,0
16,40.71,0.169,16,2.55,0,4.0,0.0,1,0.605,11.8,49.0,51.0,3,227.03,24,10.57,0.0,0.15,0
19,84.87,0.163,20,7.61,0,10.0,0.0,0,,,34.0,52.0,5,160.38,4,13.3395,0.0,0.3624,1
9,97.25,-0.344,6,3.38,0,2.0,0.0,0,,,22.0,70.0,3,118.35,4,10.5631,0.0,0.4829,1
20,32.61,-0.407,14,1.83,1,63.0,15.64,0,,,30.0,40.0,3,299.55,4,10.701,0.4653,0.122,1
19,34.64,-0.873,12,4.24,0,10.0,0.0,1,0.804,12.5,49.0,60.0,10,327.93,4,10.7052,0.0,0.3262,0
13,38.84,-0.536,14,2.07,1,81.0,8.03,0,,,72.0,69.0,3,261.51,12,9.7246,0.2016,0.138,1
21,64.42,0.657,24,1.47,1,40.0,54.48,1,0.647,1.9,53.0,41.0,4,348.44,4,12.9231,0.8328,0.0588,0
13,62.82,0.072,17,2.05,1,60.0,20.98,1,0.551,1.6,25.0,71.0,7,952.91,8,10.9681,0.3287,0.1139,0
9,30.97,0.08,14,1.81,1,74.0,13.65,1,0.907,18.2,38.0,44.0,3,607.01,4,7.978,0.427,0.1207,0
17,20.24,0.247,19,6.81,1,51.0,36.78,1,0.801,8.3,77.0,75.0,15,271.24,24,8.8326,1.7316,0.3405,0
29,112.64,-0.023,15,2.83,1,88.0,43.65,0,,,61.0,76.0,7,877.68,12,16.098,0.3841,0.1769,1
23,83.45,-0.254,23,5.78,1,43.0,51.9,1,0.783,0.9,37.0,79.0,6,631.52,8,14.0984,0.6146,0.2408,0
8,28.22,-1.332,14,1.29,1,52.0,25.06,1,0.814,13.8,16.0,35.0,0,368.17,12,7.4153,0.8576,0.086,0
10,20.99,-1.164,5,2.33,0,3.0,0.0,0,,,17.0,53.0,3,135.23,8,7.4109,0.0,0.3883,1
32,65.13,0.091,24,4.06,1,35.0,161.38,0,,,22.0,54.0,7,539.98,12,14.656,2.4403,0.1624,1
15,41.35,0.477,13,7.7,0,11.0,0.0,0,,,30.0,39.0,2,606.57,24,10.386,0.0,0.55,1
10,37.14,0.486,20,34.53,0,6.0,0.0,1,0.79,4.5,48.0,72.0,5,553.74,24,8.7314,0.0,1.6443,0
16,48.79,0.086,15,2.65,0,9.0,0.0,1,0.726,11.8,69.0,57.0,3,271.28,24,11.0717,0.0,0.1656,0
24,44.38,0.286,13,3.46,1,48.0,42.37,0,,,65.0,76.0,10,354.3,24,12.2802,0.9337,0.2471,1
11,33.85,0.03,15,3.75,0,0.0,0.0,0,,,59.0,80.0,7,274.85,12,8.824,0.0,0.2344,1
27,63.0,0.334,19,1.64,1,64.0,53.96,0,,,58.0,90.0,11,780.37,8,13.8582,0.8431,0.082,1
11,37.66,0.319,15,1.12,1,59.0,9.9,0,,,40.0,55.0,4,209.25,4,9.0819,0.2561,0.07,1
19,135.01,0.048,7,5.29,0,4.0,0.0,0,,,69.0,38.0,1,236.18,12,14.7172,0.0,0.6612,1
10,29.74,-0.42,11,3.26,0,19.0,0.0,1,0.58,4.0,15.0,47.0,5,93.01,4,8.2141,0.0,0.2717,0
9,35.49,-0.424,13,1.31,0,4.0,0.0,1,0.536,3.2,53.0,70.0,1,620.2,8,8.2825,0.0,0.0936,0
14,68.27,0.472,14,5.2,0,8.0,0.0,1,0.818,46.9,33.0,41.0,3,133.77,12,11.4767,0.0,0.3467,0
22,101.06,-0.035,12,2.57,1,24.0,36.27,0,,,75.0,71.0,8,287.06,12,14.5034,0.3554,0.1977,1
11,9.08,-0.026,7,1.84,0,9.0,0.0,0,,,31.0,6.0,2,304.56,8,5.7415,0.0,0.23,1
28,83.05,0.777,17,4.0,0,10.0,0.0,1,0.608,1.3,61.0,78.0,9,293.05,8,14.9219,0.0,0.2222,0
15,35.39,0.308,11,3.72,0,10.0,0.0,1,0.956,7.6,75.0,23.0,5,102.15,8,9.9655,0.0,0.31,0
6,19.74,-0.451,12,0.73,1,72.0,14.85,0,,,66.0,84.0,3,116.03,24,5.9001,0.716,0.0562,1
22,63.32,0.187,15,6.68,0,5.0,0.0,1,0.967,13.8,69.0,79.0,6,449.75,8,13.0558,0.0,0.4175,0
16,53.95,-0.837,11,3.4,1,59.0,38.52,0,,,52.0,67.0,13,428.25,4,11.3511,0.701,0.2833,1
11,19.82,-1.113,11,1.16,0,5.0,0.0,1,0.812,17.9,11.0,79.0,3,80.39,4,7.544,0.0,0.0967,0
15,39.76,0.632,11,1.97,0,10.0,0.0,1,0.946,17.9,15.0,12.0,6,431.49,8,10.2799,0.0,0.1642,0
14,145.6,0.265,13,1.14,0,5.0,0.0,0,,,51.0,40.0,4,466.73,8,13.507,0.0,0.0814,1
6,9.89,-0.311,12,3.08,1,95.0,33.17,1,0.828,6.6,64.0,68.0,4,217.34,12,4.6465,3.0459,0.2369,0
7,26.29,0.288,11,0.84,0,5.0,0.0,1,0.775,0.3,39.0,39.0,9,314.81,8,6.8757,0.0,0.07,0
9,43.16,-0.566,13,2.04,0,5.0,0.0,0,,,54.0,32.0,5,216.04,8,8.7218,0.0,0.1457,1
31,257.99,1.664,13,2.7,1,53.0,31.47,0,,,73.0,70.0,6,89.31,4,19.2584,0.1215,0.1929,1
6,35.95,-1.613,9,1.45,0,0.0,0.0,0,,,48.0,71.0,3,463.17,12,7.0239,0.0,0.145,1
15,17.74,-0.172,18,2.65,0,6.0,0.0,0,,,30.0,13.0,5,291.86,8,8.1255,0.0,0.1395,1
16,73.77,0.178,20,1.56,0,2.0,0.0,0,,,51.0,48.0,2,536.4,24,12.2237,0.0,0.0743,1
10,19.24,0.262,13,1.22,1,48.0,9.66,1,0.773,17.3,22.0,95.0,4,253.96,4,7.2121,0.4773,0.0871,0
16,8.83,0.648,20,6.24,1,58.0,76.95,0,,,75.0,39.0,6,172.27,12,6.4751,7.8281,0.2971,1
17,82.45,0.067,12,5.32,0,4.0,0.0,0,,,66.0,56.0,5,306.49,8,12.7877,0.0,0.4092,1
9,143.47,0.948,14,1.98,0,13.0,0.0,1,0.758,16.9,66.0,35.0,3,608.18,24,11.4509,0.0,0.132,0
12,69.21,0.864,17,1.38,1,59.0,18.31,1,0.853,31.3,78.0,60.0,5,130.0,8,10.9049,0.2608,0.0767,0
24,161.83,1.877,26,4.18,0,4.0,0.0,1,0.79,0.6,58.0,68.0,11,394.15,8,16.3928,0.0,0.1548,0
8,38.66,-0.848,9,1.58,0,10.0,0.0,0,,,64.0,30.0,2,375.03,12,8.0865,0.0,0.158,1
11,46.75,-0.449,7,1.53,1,64.0,17.3,0,,,46.0,8.0,0,481.53,4,9.6066,0.3623,0.1912,1
18,46.9,-1.105,13,1.82,1,53.0,25.44,0,,,63.0,67.0,3,377.32,8,11.3924,0.5311,0.13,1
7,45.53,-0.666,6,1.38,0,5.0,0.0,1,0.669,13.6,23.0,66.0,2,265.75,8,7.9853,0.0,0.1971,0
8,62.31,-0.842,8,1.16,1,44.0,20.92,0,,,8.0,45.0,0,202.63,12,9.1142,0.3304,0.1289,1
17,62.03,0.728,17,3.55,0,18.0,0.0,0,,,48.0,82.0,8,322.37,4,11.9766,0.0,0.1972,1
10,13.83,-0.674,10,1.43,0,8.0,0.0,0,,,76.0,57.0,0,231.59,4,6.4663,0.0,0.13,1
3,16.54,-1.016,9,2.94,0,8.0,0.0,1,0.654,24.9,38.0,72.0,1,298.22,8,3.971,0.0,0.294,0
8,7.14,-0.112,12,2.44,0,1.0,0.0,0,,,42.0,29.0,2,431.63,4,4.6071,0.0,0.1877,1
14,23.42,-0.88,11,1.68,1,90.0,22.82,0,,,16.0,41.0,4,214.31,24,8.6533,0.9345,0.14,1
27,72.19,0.898,25,7.9,1,71.0,37.14,0,,,58.0,71.0,7,766.55,24,14.3053,0.5074,0.3038,1
17,35.01,0.846,14,3.5,0,4.0,0.0,0,,,68.0,70.0,10,622.17,4,10.3585,0.0,0.2333,1
14,28.15,0.538,13,4.94,0,6.0,0.0,1,0.585,11.4,41.0,20.0,3,224.52,52,9.1328,0.0,0.3529,0
9,70.24,-1.274,13,1.97,0,1.0,0.0,0,,,54.0,54.0,0,99.88,4,9.823,0.0,0.1407,1
23,161.63,0.729,12,2.73,1,32.0,36.08,0,,,42.0,91.0,13,372.25,24,16.181,0.2219,0.21,1
7,22.33,0.422,11,1.54,1,35.0,5.52,0,,,73.0,61.0,2,387.12,8,6.5497,0.2366,0.1283,1
15,38.2,0.672,22,2.16,0,3.0,0.0,1,0.95,1.2,56.0,46.0,10,129.41,4,10.1717,0.0,0.0939,0
9,15.9,0.318,9,1.74,0,22.0,0.0,1,0.859,20.3,58.0,15.0,1,164.26,8,6.5101,0.0,0.174,0
12,20.78,0.986,12,7.07,0,0.0,0.0,1,0.627,17.4,19.0,69.0,3,198.26,24,7.9026,0.0,0.5438,0
10,47.11,-0.42,13,1.93,1,75.0,11.62,1,0.654,9.5,40.0,23.0,5,486.22,4,9.2882,0.2415,0.1379,0
17,42.19,-0.884,11,1.45,0,4.0,0.0,1,0.655,3.1,38.0,78.0,2,199.18,24,10.884,0.0,0.1208,0
20,21.46,0.808,6,1.88,0,2.0,0.0,1,0.757,8.3,65.0,76.0,3,175.04,8,9.4737,0.0,0.2686,0
19,103.3,1.27,19,4.75,1,68.0,164.0,0,,,74.0,53.0,5,387.67,8,13.922,1.5724,0.2375,1
9,14.64,-0.88,10,2.34,0,11.0,0.0,0,,,23.0,66.0,2,388.48,12,6.3317,0.0,0.2127,1
17,42.59,0.029,21,1.55,1,69.0,52.28,0,,,53.0,76.0,5,192.1,24,10.9107,1.1994,0.0705,1
13,29.53,1.15,13,7.03,0,5.0,0.0,1,0.39,11.0,55.0,36.0,4,82.76,12,9.0222,0.0,0.5021,0
8,14.1,-0.085,6,1.45,1,65.0,24.94,0,,,52.0,43.0,3,683.15,24,5.9648,1.6517,0.2071,1
8,171.63,-0.609,8,1.52,0,1.0,0.0,0,,,70.0,73.0,3,327.12,12,11.3182,0.0,0.1689,1
19,39.34,0.366,11,3.46,0,4.0,0.0,1,0.93,5.1,50.0,34.0,3,351.15,24,11.0763,0.0,0.2883,0
20,69.24,1.041,11,8.96,0,2.0,0.0,0,,,54.0,80.0,9,207.33,4,12.9451,0.0,0.7467,1
10,37.13,0.266,16,1.19,0,0.0,0.0,0,,,37.0,59.0,3,505.19,4,8.7307,0.0,0.07,1
20,43.36,0.371,9,3.89,0,2.0,0.0,1,0.786,4.7,43.0,14.0,5,217.92,4,11.5459,0.0,0.389,0
34,39.23,0.9,22,4.39,0,0.0,0.0,0,,,17.0,70.0,8,721.19,8,13.1356,0.0,0.1909,1
8,94.22,-0.498,15,3.3,1,42.0,23.66,1,0.441,16.2,42.0,86.0,4,358.4,52,10.011,0.2485,0.2062,0
20,66.08,0.834,18,6.29,1,59.0,64.17,0,,,41.0,20.0,5,190.8,8,12.8049,0.9566,0.3311,1
17,92.98,-0.022,9,3.04,0,7.0,0.0,0,,,59.0,63.0,2,265.98,8,13.1312,0.0,0.304,1
5,32.1,-0.276,10,1.92,1,92.0,14.83,1,0.801,9.8,24.0,54.0,4,216.52,12,6.2703,0.448,0.1745,0
